#separator:comma
#deck column:18
230,切り取る,きりとる,切[き]り取［と］る,剪下，撕下,cut out,動,支払いのときに、この券を切り取って出すと安くなる。,付款时撕下这张券交给收银员的话能便宜些。,,,[sound:JLPT_TangoN2_Word_0230.mp3],[sound:JLPT_TangoN2_Sentence_0230.mp3],2,4,暮らし,買い物,万词对策::N2级 2500::Chapter 02 暮らし::Section 4 買い物
231,パック〈する〉,パック,パック,盒，包；面膜,"pack, facial treatment",名・動,"①いちごを２パック買った。 
②お風呂の後、パックしてから寝る。","①我买了两盒草莓。 
②洗了澡以后，我会戴个面膜再睡。",,①包装成一体来销售的东西；②用于护养皮肤的美容用品,[sound:JLPT_TangoN2_Word_0231.mp3],[sound:JLPT_TangoN2_Sentence_0231.mp3],2,4,暮らし,買い物,万词对策::N2级 2500::Chapter 02 暮らし::Section 4 買い物
232,包装〈する〉,ほうそう,包[ほう]装[そう],包装,wrapping,名・動,家で使う物は包装を簡単にしてもらう。,自己家用的东西就简单包装。,,,[sound:JLPT_TangoN2_Word_0232.mp3],[sound:JLPT_TangoN2_Sentence_0232.mp3],2,4,暮らし,買い物,万词对策::N2级 2500::Chapter 02 暮らし::Section 4 買い物
233,試食〈する〉,ししょく,試[し]食[しょく],试吃,tasting,名・動,デパートで試食してから、お菓子を買った。,我在商场试吃之后买了点心。,＋試飲〈する〉tasting / 试饮,,[sound:JLPT_TangoN2_Word_0233.mp3],[sound:JLPT_TangoN2_Sentence_0233.mp3],2,4,暮らし,買い物,万词对策::N2级 2500::Chapter 02 暮らし::Section 4 買い物
234,試着〈する〉,しちゃく,試[し]着[ちゃく],试穿,trial fitting,名・動,スカートは試着して買わないと心配だ。,裙子不试穿的话不敢买。,＋試着室 fitting room / 试衣间,,[sound:JLPT_TangoN2_Word_0234.mp3],[sound:JLPT_TangoN2_Sentence_0234.mp3],2,4,暮らし,買い物,万词对策::N2级 2500::Chapter 02 暮らし::Section 4 買い物
235,わりあい［に］,わりあい,割[わり]合[あ]い,比较,"kind of, sort of",副,いい物がわりあい安く買えた。,用比较便宜的价格买到了好东西。,,,[sound:JLPT_TangoN2_Word_0235.mp3],[sound:JLPT_TangoN2_Sentence_0235.mp3],2,4,暮らし,買い物,万词对策::N2级 2500::Chapter 02 暮らし::Section 4 買い物
236,ダブる,ダブる,ダブる,重复,have two of the same thing,動,同じ本をダブって買ってしまった。,同一本书买重了。,,,[sound:JLPT_TangoN2_Word_0236.mp3],[sound:JLPT_TangoN2_Sentence_0236.mp3],2,4,暮らし,買い物,万词对策::N2级 2500::Chapter 02 暮らし::Section 4 買い物
237,よす,よす,よす,停止,quit,動,無駄づかいはよしなさい。,不要乱花钱。,,,[sound:JLPT_TangoN2_Word_0237.mp3],[sound:JLPT_TangoN2_Sentence_0237.mp3],2,4,暮らし,買い物,万词对策::N2级 2500::Chapter 02 暮らし::Section 4 買い物
238,わりと,わりと,わりと,比较,quite,副,あの店は広くないが、わりと商品が充実している。,那家店虽然不大，但相比之下商品却很丰富。,,,[sound:JLPT_TangoN2_Word_0238.mp3],[sound:JLPT_TangoN2_Sentence_0238.mp3],2,4,暮らし,買い物,万词对策::N2级 2500::Chapter 02 暮らし::Section 4 買い物
239,実物,じつぶつ,実[じつ]物[ぶつ],实物,actual product,名,届いた商品の実物が写真と全く違う。,到货的商品和照片上的完全不同。,,,[sound:JLPT_TangoN2_Word_0239.mp3],[sound:JLPT_TangoN2_Sentence_0239.mp3],2,4,暮らし,買い物,万词对策::N2级 2500::Chapter 02 暮らし::Section 4 買い物
240,粒,つぶ,粒[つぶ],粒，颗粒,"grain of, bead of, sand of",名,粒が大きい真珠は値段が高い。,颗粒大的珍珠价格高。,,,[sound:JLPT_TangoN2_Word_0240.mp3],[sound:JLPT_TangoN2_Sentence_0240.mp3],2,4,暮らし,買い物,万词对策::N2级 2500::Chapter 02 暮らし::Section 4 買い物
241,スペース,スペース,スペース,空间，区域,space,名,ここは障がい者が駐車するスペースです。,这里是残疾人停车的区域。,,,[sound:JLPT_TangoN2_Word_0241.mp3],[sound:JLPT_TangoN2_Sentence_0241.mp3],2,4,暮らし,買い物,万词对策::N2级 2500::Chapter 02 暮らし::Section 4 買い物
242,現在,げんざい,現[げん]在[ざい],现在,the present,名,実家を出て、現在は一人暮らしです。,我离开了老家，现在一个人生活。,,,[sound:JLPT_TangoN2_Word_0242.mp3],[sound:JLPT_TangoN2_Sentence_0242.mp3],2,5,暮らし,時を表す言葉,万词对策::N2级 2500::Chapter 02 暮らし::Section 5 時を表す言葉
243,過去,かこ,過[か]去[こ],过去,past,名,過去は忘れて、未来に向かって進もう。,忘记过去，向着未来前进吧。,,,[sound:JLPT_TangoN2_Word_0243.mp3],[sound:JLPT_TangoN2_Sentence_0243.mp3],2,5,暮らし,時を表す言葉,万词对策::N2级 2500::Chapter 02 暮らし::Section 5 時を表す言葉
244,年月,ねんげつ,年[ねん]月[げつ],年岁，岁月,years,名,長い年月をかけて、この木はこんなに成長した。,多年之后，这棵树已经长得这么大了。,,,[sound:JLPT_TangoN2_Word_0244.mp3],[sound:JLPT_TangoN2_Sentence_0244.mp3],2,5,暮らし,時を表す言葉,万词对策::N2级 2500::Chapter 02 暮らし::Section 5 時を表す言葉
245,月日,つきひ,月[つき]日[ひ],日子，时间,days,名,月日が経つのは本当に早いものだ。,时间过得真快啊。,,,[sound:JLPT_TangoN2_Word_0245.mp3],[sound:JLPT_TangoN2_Sentence_0245.mp3],2,5,暮らし,時を表す言葉,万词对策::N2级 2500::Chapter 02 暮らし::Section 5 時を表す言葉
246,日時,にちじ,日[にち]時[じ],日期与时刻,date and time,名,忘年会の日時はメールでお知らせします。,年终联欢会的具体时间会发邮件通知。,＋日程 schedule / 日程，日期,,[sound:JLPT_TangoN2_Word_0246.mp3],[sound:JLPT_TangoN2_Sentence_0246.mp3],2,5,暮らし,時を表す言葉,万词对策::N2级 2500::Chapter 02 暮らし::Section 5 時を表す言葉
247,今日,こんにち,今[こん]日[にち],今天，现在,today,名,今日の世界には多くの問題がある。,当今世界上有很多问题。,,,[sound:JLPT_TangoN2_Word_0247.mp3],[sound:JLPT_TangoN2_Sentence_0247.mp3],2,5,暮らし,時を表す言葉,万词对策::N2级 2500::Chapter 02 暮らし::Section 5 時を表す言葉
248,年代,ねんだい,年[ねん]代[だい],年代；年纪,"era, age",名,"①これは1980年代に流行したファッションだ。 
②彼女と私では年代が全く違う。","①这是二十世纪八十年代流行过的时尚。 
②她和我完全不是一个年代的人。",,"①时代中的某个阶段；②差不多的年纪(""；②0多岁的人"" ""50多岁的人""等)",[sound:JLPT_TangoN2_Word_0248.mp3],[sound:JLPT_TangoN2_Sentence_0248.mp3],2,5,暮らし,時を表す言葉,万词对策::N2级 2500::Chapter 02 暮らし::Section 5 時を表す言葉
249,年間,ねんかん,年[ねん]間[かん],一年,annual,名,年間の訪日観光客が急に増えた。,全年訪日观光客的人数突然激増。,,,[sound:JLPT_TangoN2_Word_0249.mp3],[sound:JLPT_TangoN2_Sentence_0249.mp3],2,5,暮らし,時を表す言葉,万词对策::N2级 2500::Chapter 02 暮らし::Section 5 時を表す言葉
250,年中,ねんじゅう,年[ねん]中[じゅう],一整年,"all year round, all year",名・副,"この店は年中無休だ。 （名）
父は年中ゴルフばかりしている。（副）","这家店全年无休。 
父亲一整年光打高尔夫球了。",,,[sound:JLPT_TangoN2_Word_0250.mp3],[sound:JLPT_TangoN2_Sentence_0250.mp3],2,5,暮らし,時を表す言葉,万词对策::N2级 2500::Chapter 02 暮らし::Section 5 時を表す言葉
251,本年,ほんねん,本[ほん]年[ねん],今年,this year,名,本年もよろしくお願いします。,今年也请多多关照。,,,[sound:JLPT_TangoN2_Word_0251.mp3],[sound:JLPT_TangoN2_Sentence_0251.mp3],2,5,暮らし,時を表す言葉,万词对策::N2级 2500::Chapter 02 暮らし::Section 5 時を表す言葉
252,日中,にっちゅう,日[にっ]中[ちゅう],白天,daytime,名,日中は天気がよく、暖かかった。,白天天气很好，很暖和。,,,[sound:JLPT_TangoN2_Word_0252.mp3],[sound:JLPT_TangoN2_Sentence_0252.mp3],2,5,暮らし,時を表す言葉,万词对策::N2级 2500::Chapter 02 暮らし::Section 5 時を表す言葉
253,夜間,やかん,夜[や]間[かん],夜晚,nighttime,名,この辺りで夜間の一人歩きは危険だ。,夜晚一个人在这附近走路很危险。,,,[sound:JLPT_TangoN2_Word_0253.mp3],[sound:JLPT_TangoN2_Sentence_0253.mp3],2,5,暮らし,時を表す言葉,万词对策::N2级 2500::Chapter 02 暮らし::Section 5 時を表す言葉
254,ただ今,ただいま,ただ今[いま],现在，当前,"now, currently",名・副,田中はただ今席を外しております。（副）,田中现在不在座位上。,,,[sound:JLPT_TangoN2_Word_0254.mp3],[sound:JLPT_TangoN2_Sentence_0254.mp3],2,5,暮らし,時を表す言葉,万词对策::N2级 2500::Chapter 02 暮らし::Section 5 時を表す言葉
255,先ほど,さきほど,先[さき]ほど,刚才,earlier,副,先ほどアメリカ出張から戻りました。,我刚从美国出差回来。,"⇔後ほど
",,[sound:JLPT_TangoN2_Word_0255.mp3],[sound:JLPT_TangoN2_Sentence_0255.mp3],2,5,暮らし,時を表す言葉,万词对策::N2级 2500::Chapter 02 暮らし::Section 5 時を表す言葉
256,近々,ちかぢか,近[ちか]々[ぢか],近期，最近,soon,副,近々そちらにお邪魔したいと思います。,近期我想去拜访您一下。,,,[sound:JLPT_TangoN2_Word_0256.mp3],[sound:JLPT_TangoN2_Sentence_0256.mp3],2,5,暮らし,時を表す言葉,万词对策::N2级 2500::Chapter 02 暮らし::Section 5 時を表す言葉
257,後日,ごじつ,後[ご]日[じつ],日后，将来,later date,名,詳しいことは後日決めましょう。,详情日后再定吧。,,,[sound:JLPT_TangoN2_Word_0257.mp3],[sound:JLPT_TangoN2_Sentence_0257.mp3],2,5,暮らし,時を表す言葉,万词对策::N2级 2500::Chapter 02 暮らし::Section 5 時を表す言葉
258,やがて,やがて,やがて,不久，马上,before long,副,今は小雨だが、やがて雨も風も強くなるだろう。,現在虽然是小雨，但过一会儿雨和风都会大起来吧。,,,[sound:JLPT_TangoN2_Word_0258.mp3],[sound:JLPT_TangoN2_Sentence_0258.mp3],2,5,暮らし,時を表す言葉,万词对策::N2级 2500::Chapter 02 暮らし::Section 5 時を表す言葉
259,いずれ,いずれ,いずれ,反正，终究,"eventually, some day",副,いずれ子ども達も自立して、家を出ていく。,孩子们终究也要独立，然后离开家。,,,[sound:JLPT_TangoN2_Word_0259.mp3],[sound:JLPT_TangoN2_Sentence_0259.mp3],2,5,暮らし,時を表す言葉,万词对策::N2级 2500::Chapter 02 暮らし::Section 5 時を表す言葉
260,今後,こんご,今[こん]後[ご],今后,"hereafter, from now on",名・副,今後の連絡は、新しいアドレスにお願いします。（名）,今后联系我时，请使用我的新地址。,,,[sound:JLPT_TangoN2_Word_0260.mp3],[sound:JLPT_TangoN2_Sentence_0260.mp3],2,5,暮らし,時を表す言葉,万词对策::N2级 2500::Chapter 02 暮らし::Section 5 時を表す言葉
261,すでに,すでに,すでに,已经,already,副,日本に来たとき、すでに桜の季節は終わっていた。,我来日本的时候，樱花开放的季节已经结束了。,,,[sound:JLPT_TangoN2_Word_0261.mp3],[sound:JLPT_TangoN2_Sentence_0261.mp3],2,5,暮らし,時を表す言葉,万词对策::N2级 2500::Chapter 02 暮らし::Section 5 時を表す言葉
262,あらかじめ,あらかじめ,あらかじめ,预先，事先,in advance,副,会議の予定をあらかじめ教えてください。,请事先告知会议计划。,＝事前に,,[sound:JLPT_TangoN2_Word_0262.mp3],[sound:JLPT_TangoN2_Sentence_0262.mp3],2,5,暮らし,時を表す言葉,万词对策::N2级 2500::Chapter 02 暮らし::Section 5 時を表す言葉
263,従来,じゅうらい,従[じゅう]来[らい],以往，直到现在,"past, up to now",名・副,従来のやり方を、そろそろ変えた方がいい。（名）,差不多是时候改变一下以往的做法了。,,,[sound:JLPT_TangoN2_Word_0263.mp3],[sound:JLPT_TangoN2_Sentence_0263.mp3],2,5,暮らし,時を表す言葉,万词对策::N2级 2500::Chapter 02 暮らし::Section 5 時を表す言葉
264,あくる,あくる,あくる,第二，下个，次,next,連体,大雪が降った。あくる朝、外は真っ白だった。,下了一场大雪，第二天早上外面一片雪白。,＋あくる日 next day / 第二天,,[sound:JLPT_TangoN2_Word_0264.mp3],[sound:JLPT_TangoN2_Sentence_0264.mp3],2,5,暮らし,時を表す言葉,万词对策::N2级 2500::Chapter 02 暮らし::Section 5 時を表す言葉
265,一時,いちじ,一[いち]時[じ],短时间，一时,"moment, momentarily",名・副,事故で一時、電車が止まった。（副）,因事故，电车停了一段时间。,"＋いっとき moment, a while / 一时",,[sound:JLPT_TangoN2_Word_0265.mp3],[sound:JLPT_TangoN2_Sentence_0265.mp3],2,5,暮らし,時を表す言葉,万词对策::N2级 2500::Chapter 02 暮らし::Section 5 時を表す言葉
266,一生,いっしょう,一[いっ]生[しょう],一生,"all one's life, rest of my life",名・副,"一生のお願いです。私の話を聞いてください。 （名）
この感謝の気持ちは一生忘れません。（副）","①这是我此生最大的愿望，请听我说。
这份感激之情我终生难忘。",,,[sound:JLPT_TangoN2_Word_0266.mp3],[sound:JLPT_TangoN2_Sentence_0266.mp3],2,5,暮らし,時を表す言葉,万词对策::N2级 2500::Chapter 02 暮らし::Section 5 時を表す言葉
267,永遠に,えいえんに,永[えい]遠[えん]に,永远,"forever, eternally",副,この愛は永遠に続く。,这份爱会永远存在。,＋永久に forever / 永远，永久,,[sound:JLPT_TangoN2_Word_0267.mp3],[sound:JLPT_TangoN2_Sentence_0267.mp3],2,5,暮らし,時を表す言葉,万词对策::N2级 2500::Chapter 02 暮らし::Section 5 時を表す言葉
268,夜明け,よあけ,夜[よ]明[あ]け,拂晓，黎明,daybreak,名,最近、夜明け頃に一度目が覚める。,最近，我在黎明时会醒一下。,＋明け方 dawn / 拂晓，黎明,,[sound:JLPT_TangoN2_Word_0268.mp3],[sound:JLPT_TangoN2_Sentence_0268.mp3],3,1,家で,朝,万词对策::N2级 2500::Chapter 03 家で::Section 1 朝
269,起床〈する〉,きしょう,起[き]床[しょう],起床,uprise,名・動,毎朝、6時に起床している。,我每天早上6点起床。,"⇔就寝〈する〉
＋起床時間 time to wake up / 起床时间",,[sound:JLPT_TangoN2_Word_0269.mp3],[sound:JLPT_TangoN2_Sentence_0269.mp3],3,1,家で,朝,万词对策::N2级 2500::Chapter 03 家で::Section 1 朝
270,もたれる,もたれる,もたれる,靠，依靠；不消化，积食,"lean on something, being heavy",動,"①壁にもたれて、歯をみがく。 
②この料理は胃にもたれる。",①靠着墙刷牙。 ②这道菜不好消化。,,①依靠着某物；②吃下去的食物消化不良，积在腹中的感觉,[sound:JLPT_TangoN2_Word_0270.mp3],[sound:JLPT_TangoN2_Sentence_0270.mp3],3,1,家で,朝,万词对策::N2级 2500::Chapter 03 家で::Section 1 朝
271,フレッシュな,フレッシュな,フレッシュな,新鲜的，清新的,fresh,ナ形,毎朝、フレッシュな野菜ジュースを作って飲んでいる。,我每天早上榨新鲜的蔬菜汁喝。,,,[sound:JLPT_TangoN2_Word_0271.mp3],[sound:JLPT_TangoN2_Sentence_0271.mp3],3,1,家で,朝,万词对策::N2级 2500::Chapter 03 家で::Section 1 朝
272,乳製品,にゅうせいひん,乳[にゅう]製[せい]品[ひん],乳制品,dairy product,名,朝ご飯は乳製品とサラダだ。,早饭是乳制品和沙拉。,,,[sound:JLPT_TangoN2_Word_0272.mp3],[sound:JLPT_TangoN2_Sentence_0272.mp3],3,1,家で,朝,万词对策::N2级 2500::Chapter 03 家で::Section 1 朝
273,洗い物,あらいもの,洗[あら]い物[もの],要洗的东西，洗东西,"dirty dishes, laundry (for clothes)",名,食事が終わったら、洗い物をする。,吃了饭以后洗东西。,,,[sound:JLPT_TangoN2_Word_0273.mp3],[sound:JLPT_TangoN2_Sentence_0273.mp3],3,1,家で,朝,万词对策::N2级 2500::Chapter 03 家で::Section 1 朝
274,欠かす,かかす,欠[か]かす,缺，停止,miss,動,每朝欠かさず、ジョギングをする。,我每天早上都跑步。,,,[sound:JLPT_TangoN2_Word_0274.mp3],[sound:JLPT_TangoN2_Sentence_0274.mp3],3,1,家で,朝,万词对策::N2级 2500::Chapter 03 家で::Section 1 朝
275,配達〈する〉,はいたつ,配[はい]達[たつ],配送,delivery,名・動,朝、新聞配達のバイトをしている。,我早上兼职配送报纸。,＋新聞配達 newspaper delivery / 配送报纸,,[sound:JLPT_TangoN2_Word_0275.mp3],[sound:JLPT_TangoN2_Sentence_0275.mp3],3,1,家で,朝,万词对策::N2级 2500::Chapter 03 家で::Section 1 朝
276,見出し,みだし,見[み]出[だ]し,标题，目录，索引,headline,名,ネットニュースの見出しをざっと見る。,我会大致扫一下网络新闻的标题。,,,[sound:JLPT_TangoN2_Word_0276.mp3],[sound:JLPT_TangoN2_Sentence_0276.mp3],3,1,家で,朝,万词对策::N2级 2500::Chapter 03 家で::Section 1 朝
277,一切（～ない）,いっさい,一[いっ]切[さい],完全，一切（都不）,totally,副,私は新聞を一切読まない。,我完全不看报纸。,,"也用作名词，表示""所有，全部""的意思。",[sound:JLPT_TangoN2_Word_0277.mp3],[sound:JLPT_TangoN2_Sentence_0277.mp3],3,1,家で,朝,万词对策::N2级 2500::Chapter 03 家で::Section 1 朝
278,合間,あいま,合[あい]間[ま],空闲时间，间隙,in between,名,洗濯の合間にネットでニュースを読む。,趁洗衣服的间隙上网看新闻。,,,[sound:JLPT_TangoN2_Word_0278.mp3],[sound:JLPT_TangoN2_Sentence_0278.mp3],3,1,家で,朝,万词对策::N2级 2500::Chapter 03 家で::Section 1 朝
279,てきばき［と］〈する〉,てきばき,てきばき,利落，爽快,swiftly,副・動,家事をてきばきと片付け、出かける準備をする。,利落地做完家务，准备出门。,,,[sound:JLPT_TangoN2_Word_0279.mp3],[sound:JLPT_TangoN2_Sentence_0279.mp3],3,1,家で,朝,万词对策::N2级 2500::Chapter 03 家で::Section 1 朝
280,間,ま,間[ま],间隙，时间,"interval, opening, gap, pause",名,出かけるまでに少し間がある。,离出门还有一点时间。,,,[sound:JLPT_TangoN2_Word_0280.mp3],[sound:JLPT_TangoN2_Sentence_0280.mp3],3,1,家で,朝,万词对策::N2级 2500::Chapter 03 家で::Section 1 朝
281,周辺,しゅうへん,周[しゅう]辺[へん],周边,"surroundings, surrounding area",名,每日、公園の周辺を30分歩く。,我每天在公園周辺走30分钟。,,,[sound:JLPT_TangoN2_Word_0281.mp3],[sound:JLPT_TangoN2_Sentence_0281.mp3],3,1,家で,朝,万词对策::N2级 2500::Chapter 03 家で::Section 1 朝
282,周囲,しゅうい,周[しゅう]囲[い],周围,surroundings,名,朝ご飯の前に、家の周囲を犬と散歩する。,我早饭前带着小狗在家周围散步。,,,[sound:JLPT_TangoN2_Word_0282.mp3],[sound:JLPT_TangoN2_Sentence_0282.mp3],3,1,家で,朝,万词对策::N2级 2500::Chapter 03 家で::Section 1 朝
283,あと,あと,あと,剩下的,"after, later",副,あと5分でバスが来る。急がなきゃ。,再有5分钟公共汽车就要来了，快点儿。,,,[sound:JLPT_TangoN2_Word_0283.mp3],[sound:JLPT_TangoN2_Sentence_0283.mp3],3,1,家で,朝,万词对策::N2级 2500::Chapter 03 家で::Section 1 朝
284,すれ違う,すれちがう,すれ違[ちが]う,错过，交错,pass by one another,動,ごみを出しに行くと、いつも隣の人とすれ違う。,出去丢垃圾时，我总是会和邻居擦肩而过。,,,[sound:JLPT_TangoN2_Word_0284.mp3],[sound:JLPT_TangoN2_Sentence_0284.mp3],3,1,家で,朝,万词对策::N2级 2500::Chapter 03 家で::Section 1 朝
285,はう,はう,はう,趴，爬,crawl,動,コンタクトを落として、床の上をはって探した。,隐形眼镜掉在地上了，我趴在地上找。,＋はいはい〈する〉crawling / 爬,,[sound:JLPT_TangoN2_Word_0285.mp3],[sound:JLPT_TangoN2_Sentence_0285.mp3],3,1,家で,朝,万词对策::N2级 2500::Chapter 03 家で::Section 1 朝
286,替える,かえる,替[か]える,换，更换,change,動,出かける前にバッグを替えた。,出门前换了一个包。,＋换える switch / 换，交换,,[sound:JLPT_TangoN2_Word_0286.mp3],[sound:JLPT_TangoN2_Sentence_0286.mp3],3,1,家で,朝,万词对策::N2级 2500::Chapter 03 家で::Section 1 朝
287,整える,ととのえる,整[ととの]える,整理；备齐,"straighten, tidy, set",動,"①服装を整えて、出かける。 
②この病院は最新の設備を整えている。","①整理好衣服出门。 
②这家医院备齐了最新的设备。",＋（～が）整う be ready / 齐全，齐备,,[sound:JLPT_TangoN2_Word_0287.mp3],[sound:JLPT_TangoN2_Sentence_0287.mp3],3,1,家で,朝,万词对策::N2级 2500::Chapter 03 家で::Section 1 朝
288,ろくに（～ない）,ろくに,ろくに,（不能）很好地,properly,副,この頃ろくに寝ていないので、午前中は眠い。,这段时间没睡好觉，所以我上午很困。,＋ろくな（～ない）proper / (没有) 很好的,,[sound:JLPT_TangoN2_Word_0288.mp3],[sound:JLPT_TangoN2_Sentence_0288.mp3],3,1,家で,朝,万词对策::N2级 2500::Chapter 03 家で::Section 1 朝
289,めりはり,めりはり,めりはり,张与弛,modulation,名,日課を決めて、生活にめりはりをつけている。,规定每天必须做的事情，让生活有张有弛。,,,[sound:JLPT_TangoN2_Word_0289.mp3],[sound:JLPT_TangoN2_Sentence_0289.mp3],3,2,家で,日課,万词对策::N2级 2500::Chapter 03 家で::Section 2 日課
290,何度も,なんども,何[なん]度[ど]も,好几次,many times,副,一日に何度も歯をみがく。,我一天刷好几次牙。,,,[sound:JLPT_TangoN2_Word_0290.mp3],[sound:JLPT_TangoN2_Sentence_0290.mp3],3,2,家で,日課,万词对策::N2级 2500::Chapter 03 家で::Section 2 日課
291,ほぼ,ほぼ,ほぼ,基本上，大致,almost,副,ほぼ毎日、彼に SNS でメッセージを送る。,我基本上每天都在社交网站上给他发消息。,,,[sound:JLPT_TangoN2_Word_0291.mp3],[sound:JLPT_TangoN2_Sentence_0291.mp3],3,2,家で,日課,万词对策::N2级 2500::Chapter 03 家で::Section 2 日課
292,寄り道〈する〉,よりみち,寄[より]道[みち],顺道去,dropping by,名・動,帰る途中でスーパーに寄り道する。,回家的途中，我会顺道去超市。,,,[sound:JLPT_TangoN2_Word_0292.mp3],[sound:JLPT_TangoN2_Sentence_0292.mp3],3,2,家で,日課,万词对策::N2级 2500::Chapter 03 家で::Section 2 日課
293,食物,しょくもつ,食[しょく]物[もつ],食物,food,名,食物アレルギーの表示を見ながら買い物をする。,买东西时看着食物过敏的提示。,,,[sound:JLPT_TangoN2_Word_0293.mp3],[sound:JLPT_TangoN2_Sentence_0293.mp3],3,2,家で,日課,万词对策::N2级 2500::Chapter 03 家で::Section 2 日課
294,換気〈する〉,かんき,換[かん]気[き],换气，通风,ventilation,名・動,家に帰ったら、まず窓を開けて換気する。,回到家先打开窗户通风。,＋換気せん ventilator / 排风扇,,[sound:JLPT_TangoN2_Word_0294.mp3],[sound:JLPT_TangoN2_Sentence_0294.mp3],3,2,家で,日課,万词对策::N2级 2500::Chapter 03 家で::Section 2 日課
295,いったん,いったん,いったん,姑且，暂且,temporarily,副词,いったん家に帰ってから、食事に出かける。,先回一趟家，再出去吃饭。,,,[sound:JLPT_TangoN2_Word_0295.mp3],[sound:JLPT_TangoN2_Sentence_0295.mp3],3,2,家で,日課,万词对策::N2级 2500::Chapter 03 家で::Section 2 日課
296,物干し,ものほし,物[もの]干[ほ]し,晾台，晾晒衣服的地方或设备,drying rack,名,洗濯物を物干しから外して、中にしまう。,把洗好的衣物从晒台拿进来。,＋物干しざお dring pole / 晒衣竿,,[sound:JLPT_TangoN2_Word_0296.mp3],[sound:JLPT_TangoN2_Sentence_0296.mp3],3,2,家で,日課,万词对策::N2级 2500::Chapter 03 家で::Section 2 日課
297,食卓,しょくたく,食[しょく]卓[たく],饭桌，餐桌,dinner table,名,ご飯を食べる前に、食卓をきれいにふく。,吃饭前把桌子擦干净。,,,[sound:JLPT_TangoN2_Word_0297.mp3],[sound:JLPT_TangoN2_Sentence_0297.mp3],3,2,家で,日課,万词对策::N2级 2500::Chapter 03 家で::Section 2 日課
298,後回し,あとまわし,後[あと]回[まわ]し,推迟,postpone,名,食事を後回しにして、宿題を片付ける。,先做完作业再吃饭。,,,[sound:JLPT_TangoN2_Word_0298.mp3],[sound:JLPT_TangoN2_Sentence_0298.mp3],3,2,家で,日課,万词对策::N2级 2500::Chapter 03 家で::Section 2 日課
299,削る,けずる,削[けず]る,減少；削,"cut back, shave",動,"①寝る時間を削って、受験勉強をしている。 
②弟は鉛筆が上手に削れない。","①我减少睡眠时间，一直在备考。 
②弟弟不会削铅笔。",,①去掉整体中的某个部分；②用刀刃去除表面,[sound:JLPT_TangoN2_Word_0299.mp3],[sound:JLPT_TangoN2_Sentence_0299.mp3],3,2,家で,日課,万词对策::N2级 2500::Chapter 03 家で::Section 2 日課
300,かなえる,かなえる,かなえる,实现,"make something come true, grant",動,夢をかなえるために、毎日一生懸命に勉強している。,为了实现梦想，每天拼命地学习。,"＋（～が）かなう come true, be granted / 实现",,[sound:JLPT_TangoN2_Word_0300.mp3],[sound:JLPT_TangoN2_Sentence_0300.mp3],3,2,家で,日課,万词对策::N2级 2500::Chapter 03 家で::Section 2 日課
301,調節〈する〉,ちょうせつ,調[ちょう]節[せつ],调节,"save, economise",名・動,エアコンの温度を調節する。,调节空调的温度。,＋コントロール〈する〉 control / 控制,,[sound:JLPT_TangoN2_Word_0301.mp3],[sound:JLPT_TangoN2_Sentence_0301.mp3],3,2,家で,日課,万词对策::N2级 2500::Chapter 03 家で::Section 2 日課
302,ゆったり［と］〈する〉,ゆったり,ゆったり,闲适；宽松,"relaxed, loose",副・動,"①家に帰ったら、ゆったりした気分で過ごす。 
②このパジャマはゆったりしている。","①我回家后过得很悠闲。 
②这件睡衣很宽松。",,①时间上有余地，很悠闲；②衣服等不贴身,[sound:JLPT_TangoN2_Word_0302.mp3],[sound:JLPT_TangoN2_Sentence_0302.mp3],3,2,家で,日課,万词对策::N2级 2500::Chapter 03 家で::Section 2 日課
303,売り買い〈する〉,うりかい,売[う]り買[か]い,买卖，做生意,sell and buy,名・動,每日ネットのオークションで売り買いしている。,每天在网络拍卖上买卖东西。,,,[sound:JLPT_TangoN2_Word_0303.mp3],[sound:JLPT_TangoN2_Sentence_0303.mp3],3,2,家で,日課,万词对策::N2级 2500::Chapter 03 家で::Section 2 日課
304,思い浮かべる,おもいうかべる,思[おも]い浮[う]かべる,想起，忆起,recollect,動,その日の出来事を思い浮かべて、日記を書く。,我回忆起那天的事，将其写成日记。,＋（～が）思い浮かぶ recall (it) / 想起,,[sound:JLPT_TangoN2_Word_0304.mp3],[sound:JLPT_TangoN2_Sentence_0304.mp3],3,2,家で,日課,万词对策::N2级 2500::Chapter 03 家で::Section 2 日課
305,独り言,ひとりごと,独[ひと]り言[ごと],自言自语,talking to oneself,名,テレビを見ながら、つい独り言を言ってしまう。,我看着电视，总是不禁自言自语起来。,,,[sound:JLPT_TangoN2_Word_0305.mp3],[sound:JLPT_TangoN2_Sentence_0305.mp3],3,2,家で,日課,万词对策::N2级 2500::Chapter 03 家で::Section 2 日課
306,風呂場,ふろば,風[ふ]呂[ろ]場[ば],浴室,bathroom,名,毎晩、風呂場で歌を歌っている。,我每天晚上都在浴室里唱歌。,,,[sound:JLPT_TangoN2_Word_0306.mp3],[sound:JLPT_TangoN2_Sentence_0306.mp3],3,2,家で,日課,万词对策::N2级 2500::Chapter 03 家で::Section 2 日課
